,customerId,products
13279,7748,"44,2,18,18"
13280,5526,138
13281,5535,"218,258,123,123,123,282"
13282,5548,"66,66,55,55,88,138,101,10"
13283,5556,43
13284,5565,"143,64,14"
13285,9122,"235,21"
13286,11853,21
13287,1494,57
13288,5602,155
13289,1507,"242,45"
13290,9712,127
13291,1525,95
13292,255,"151,153,3,5"
13293,11862,"50,191"
13294,9745,"123,29"
13295,5670,"142,2,57,16"
13296,1579,"20,20,56"
13297,5680,"75,116,22,95,222"
13298,1586,"285,285,247,247,247,258"
13299,9780,113
13300,9782,"117,29,67,19,19,107,16,41,13,19"
13301,1599,"151,49,48,48,10,9,9,80"
13302,1611,149
13303,5710,"92,92,45"
13304,5731,"129,129,129"
13305,1636,14
13306,1640,14
13307,5738,"9,9,9,49,49,49"
13308,9838,"160,141,8,8,281,281,56"
13309,1665,"142,98"
13310,3258,297
13311,1670,148
13312,1710,"229,229,229"
13313,9925,"8,142,63,63,110,138,14"
13314,9926,223
13315,1736,"74,78,96,6,13,13,13,43"
13316,5838,"46,53,95"
13317,5840,154
13318,1745,"124,124"
13319,11897,"90,16,41,164,164,164,128"
13320,5849,130
13321,5870,232
13322,11902,"155,57,66,5,16"
13323,1788,135
13324,1790,"35,35,35,19,19,19"
13325,9989,"96,5,65"
13326,1798,"197,197,197"
13327,5899,"22,77,77"
13328,5905,"119,119,151,5,8,142,141"
13329,1811,"54,54,257,257,257,116,116,262,180,138"
13330,1815,"128,88,270,18,164"
13331,1816,"3,3,81,287"
13332,1819,"90,90"
13333,5922,"48,77"
13334,5926,"97,97"
13335,1836,"246,246,249"
13336,11519,"154,89,89"
13337,10048,"46,5"
13338,12152,173
13339,1869,"38,38,38"
13340,10062,167
13341,3337,"85,129,129,7,7,7,166,166,166,27"
13342,1894,14
13343,1428,"1,10,25"
13344,1915,"125,106"
13345,1928,"46,46,46"
13346,1929,23
13347,1936,3
13348,11930,"210,25,25"
13349,1949,"57,77"
13350,6053,122
13351,11933,"18,14,92,92,128,128,275"
13352,1969,"153,275"
13353,5472,11
13354,8523,"134,134,46,46,46"
13355,10175,138
13356,7844,"229,78,78,3"
13357,12070,26
13358,6106,16
13359,2011,154
13360,10210,60
13361,10213,46
13362,7979,"90,3"
13363,10223,88
13364,9214,"1,181,103,103,102,22"
13365,2036,"77,71,71,151"
13366,6133,"223,223,84"
13367,11946,"22,98"
13368,11947,"174,193,67"
13369,3757,22
13370,2075,56
13371,7856,"223,43,298,298"
13372,2006,151
13373,6182,57
13374,10288,"3,184"
13375,10309,"45,9,274,262,37"
13376,2122,"142,74,1,1"
13377,2135,173
13378,2162,98
13379,2172,"154,48,106"
13380,2174,"4,4,4,200,150"
13381,2190,"95,140,14,22"
13382,6296,182
13383,2208,18
13384,2233,3
13385,10436,161
13386,3486,"89,89"
13387,9936,"176,149,206,171"
13388,2269,"6,6,66"
13389,6368,"192,53,48"
13390,6372,173
13391,2662,"65,116,57,52,45,222"
13392,2289,"202,19,46"
13393,10483,27
13394,10489,"274,170,170,170,20,146,146"
13395,2298,217
13396,2311,"83,83,83,142"
13397,6412,211
13398,3801,98
13399,2338,"212,200"
13400,6444,278
13401,2359,"83,176,138,195,228,16,149,149,83,37"
13402,11673,202
13403,10567,138
13404,6474,"275,54,158"
13405,10581,"5,5,190"
13406,2406,150
13407,2411,"139,25,25"
13408,6525,46
13409,6539,"251,154"
13410,6551,295
13411,6552,"22,22,4,4,4"
13412,3356,3
13413,6559,"16,206,161,161,14,174"
13414,2464,"106,41,229,35,35,35,3"
13415,6565,138
13416,2483,140
13417,6581,"138,48,157,25"
13418,6585,"142,67,67"
13419,12026,"45,67,192,13"
13420,10714,14
13421,2523,142
13422,6623,"57,18,18"
13423,6637,"124,154"
13424,6638,"77,154"
13425,6642,"182,135"
13426,10742,22
13427,2565,"154,154"
13428,10759,"152,90"
13429,7939,117
13430,432,"178,178,178"
13431,10808,"253,148"
13432,2618,114
13433,6720,"9,9,138,57"
13434,10817,138
13435,2627,"190,115,225,139"
13436,3852,48
13437,2631,139
13438,2635,"81,124"
13439,2643,154
13440,6741,"5,88,88,266,42"
13441,2664,167
13442,2665,"7,7,33,33,142,285,274"
13443,3859,"22,252,154,154"
13444,6793,"5,63"
13445,2743,"95,95"
13446,6846,"5,5"
13447,12068,"223,223,62,230,134,49,9"
13448,6872,5
13449,6877,"274,125"
13450,10975,56
13451,10976,"22,234"
13452,2791,98
13453,2802,"45,41,185"
13454,2812,"17,17"
13455,11008,68
13456,2821,79
13457,2831,262
13458,6937,"20,20,92,92"
13459,2842,"14,53"
13460,3369,1
13461,2851,169
13462,2875,"40,40"
13463,3370,"136,168,138,142,150,20"
13464,11076,"287,26"
13465,11554,"100,140"
13466,6999,"269,290"
13467,2904,197
13468,2907,56
13469,7997,292
13470,2938,"217,138,20"
13471,11134,"9,22,4,80,18,49"
13472,2943,"38,38,38,142"
13473,12100,"5,71,53,53,5,88,114,68,88,218"
13474,2973,143
13475,2978,"290,3,3,35,35,35,22,98"
13476,2992,"30,30,12,12,24,24"
13477,11189,"27,14,210,219"
13478,3002,149
13479,3013,"45,60"
13480,11211,"81,124"
13481,3038,"67,200"
13482,11559,"53,19,19"
13483,7142,"22,16"
13484,3376,"140,140,14,8,223,223"
13485,3063,"48,48,48"
13486,3070,5
13487,7171,"85,85,228,3,3,13"
13488,11439,"12,30,149,218,30,79,24,171,24,12"
13489,4614,"79,14,94"
13490,3106,"53,53,53"
13491,7210,"5,136"
13492,11444,"177,121"
13493,7224,"77,77"
13494,3936,"106,13,13,13,216,216,216,67,67,67"
13495,7350,"43,43,8,8"
13496,7243,"18,18"
13497,3243,"64,46"
13498,3167,112
13499,3170,173
13500,11453,"176,50,50,50"
13501,3262,18
13502,7284,138
13503,12138,197
13504,7306,60
13505,7310,"142,114,166"
13506,12143,21
13507,7325,"89,89,89,27"
13508,11424,"275,5,3,48"
13509,11425,"263,14"
13510,3236,"131,131,157,206,78,98"
13511,7333,"147,275"
13512,11431,275
13513,11432,"72,72,259,3,8,192"
13514,3242,87
13515,11464,219
13516,11437,"276,276,46"
13517,11438,"171,43,47"
13518,11440,"35,35,35,183,134,43"
13519,11441,"249,133,133,133"
13520,11442,"16,16"
13521,11443,"138,3"
13522,3252,182
13523,11445,274
13524,11446,"157,217,294"
13525,11447,"232,197,197,197,143"
13526,11449,"27,95,152,281,281,98"
13527,11450,"182,149,18"
13528,11451,"68,267,117"
13529,11452,"201,201,159,89,41,74,242,18,121,18"
13530,3261,106
13531,11454,"46,283,285,285"
13532,11455,"43,20,20,78,18,8"
13533,11456,"3,3,22,21,165,47,90"
13534,11459,"140,140,6"
13535,11460,3
13536,11461,"18,16,48,10"
13537,11463,10
13538,11465,100
13539,11467,"158,158,2,2,2,8,8,64,64"
13540,11469,"120,54,297,106,54,169,120,297,54,3"
13541,11470,47
13542,11471,"259,18,150,47,47,139,97,7,7"
13543,11472,"3,3,8,8,5"
13544,11473,"139,71,167,8"
13545,11474,"223,223,89,89,89"
13546,11475,72
13547,11477,"260,116,116,167,138,229,229,266,22"
13548,11479,"295,83,281"
13549,11482,"283,266,266"
13550,11484,"5,236,266,25,67,67"
13551,11487,270
13552,11488,97
13553,11489,"83,83,83,79"
13554,11490,"191,50,102"
13555,11492,211
13556,11493,"92,92,181,299"
13557,11494,189
13558,3303,144
13559,11498,"163,5"
13560,11501,"14,14,14"
13561,11502,"8,140,278"
13562,11503,"57,61,158,218,218"
13563,11506,"57,65,20"
13564,11507,"260,199,18"
13565,11476,"91,114"
13566,11509,10
13567,11510,22
13568,11511,"77,69,57,42,42"
13569,11512,"78,8,214,214,21,29,56"
13570,11513,"69,69,270,68,123,228,298,71"
13571,11514,"57,28,28,229,229,31"
13572,11515,"65,65,77,96"
13573,11516,"180,274,123"
13574,11517,"265,92,92,143,164,164,164"
13575,3327,125
13576,11478,"165,47,169"
13577,11522,"50,191,191"
13578,11523,"114,106,163"
13579,11524,"157,247,247,223,276,210,134,266,266"
13580,11525,"150,57,206"
13581,11527,"18,230,230"
13582,11528,"124,81"
13583,11529,"210,46"
13584,11531,"102,142,219"
13585,11532,"35,35,79,8,16,12,44,47,35,14"
13586,11534,34
13587,11535,"136,257"
13588,11536,"14,78,57,72"
13589,11537,"147,14,14"
13590,11538,"41,17,65,46"
13591,11540,"158,85,110,16,22"
13592,11541,45
13593,11542,"149,13,13,8,8"
13594,11543,"48,66,147,21"
13595,11544,"88,88,7,7,27"
13596,11545,"89,89,173,136,158,134"
13597,11546,"158,110,16"
13598,11548,"124,81,54,56,120,178,178"
13599,11550,"129,129,92,88,88"
13600,11551,22
13601,11552,20
13602,11553,"14,287,287,287"
13603,11555,102
13604,11556,"103,103,16,237,138,151,216"
13605,11557,149
13606,11558,138
13607,7463,"106,106"
13608,11560,"79,38,38,38,16,19,169,45,45"
13609,11561,276
13610,11562,"31,83,174,61,44"
13611,11563,"210,5,5"
13612,11566,"9,9,299"
13613,11568,"8,154,141,5,55,55,55"
13614,11569,46
13615,11572,"38,38,38,10"
13616,3381,142
13617,11574,"89,89,8,92,92"
13618,11575,138
13619,11576,"38,38,38,67"
13620,11577,168
13621,11579,"284,284,186,66,86"
13622,3389,"183,38,38,38,35,35,35"
13623,11582,148
13624,11583,"201,192,266"
13625,11584,21
13626,11586,"278,278,88"
13627,11587,"46,78,78,183,43"
13628,11588,"50,46,67,67,3,52,265,265,223,220"
13629,11589,"133,133,133,143,143,167"
13630,11590,"7,7,7,27,27,27,53,53"
13631,11591,"228,142"
13632,11592,"228,57"
13633,11594,3
13634,11595,"259,259,194,194,154"
13635,3404,"96,96,142"
13636,11597,294
13637,11598,"96,206"
13638,11599,"116,116,116,62"
13639,11601,"191,191,50,50"
13640,11602,"19,19"
13641,11605,"180,3"
13642,11607,118
13643,11608,"18,21"
13644,11610,152
13645,11612,217
13646,7517,258
13647,3422,"98,98"
13648,11615,"252,22"
13649,11616,162
13650,11619,43
13651,3429,138
13652,11495,169
13653,11623,206
13654,11625,"8,16,124,5,199,141,134,45,219,141"
13655,11626,161
13656,11627,"226,226,226,216,3"
13657,11628,"72,72"
13658,11629,"9,9,282,173,89,173,180,89,14,39"
13659,3438,"7,7,46,10"
13660,11631,179
13661,11633,"164,164,199,139,199,68,46,183,183,164"
13662,11634,181
13663,11635,"21,106,106,115,115"
13664,11636,"181,138,81,81"
13665,2697,298
13666,11639,"114,69,42"
13667,11640,"3,3,268"
13668,11641,"69,69,69,143,90"
13669,11642,"154,171,149"
13670,11644,"9,143,49,150"
13671,11645,"281,56,16,135,135,171,56,48,138,16"
13672,11646,"140,14,14"
13673,11647,"77,94,94,22"
13674,11648,"5,5,5"
13675,11649,"244,244,67,228,56,56,42,42"
13676,11651,"28,76"
13677,11652,"77,142,20,136"
13678,11653,"21,3,24,108,7"
13679,11655,"18,18"
13680,11657,"230,49,9,184"
13681,11658,"266,142,142"
13682,11659,"158,259,43"
13683,11660,"21,167,9,9,49,49,5"
13684,11661,"219,219,103,103,103,134,102"
13685,11664,"11,11,11,206,48,76,7,108,18,167"
13686,11665,106
13687,11667,"22,20,228"
13688,3476,27
13689,11670,79
13690,11671,"165,47,153"
13691,11672,"28,136,14,8"
13692,3481,"241,281,53,18,18,255,8,145"
13693,11675,274
13694,11676,"81,81,81"
13695,11678,295
13696,11679,20
13697,3488,"153,217"
13698,11682,16
13699,11683,152
13700,11684,"21,87"
13701,11685,"58,58,102,78,78"
13702,11686,"115,56"
13703,11687,89
13704,11688,"264,97"
13705,11690,"124,65,65,235,178,178,178,53,53"
13706,11692,25
13707,11693,"146,97,20"
13708,11694,"151,167,284,196,196,196,48,48,48,299"
13709,11695,"179,54,54,54,275,2,284"
13710,11696,11
13711,11697,154
13712,11698,"244,244"
13713,11699,"154,146"
13714,11701,154
13715,11702,267
13716,11705,"129,129"
13717,11706,18
13718,11709,"187,77,187,103,157,287,103,78,85,241"
13719,11710,210
13720,11712,260
13721,7617,237
13722,11714,"72,72,72"
13723,11715,"164,184,128,16,85,4,4,4,8"
13724,11716,95
13725,11719,"10,117"
13726,11720,"138,138"
13727,11722,"83,59"
13728,11724,"20,20,20,274"
13729,3534,"281,281,281,123,123,278,278,278,16"
13730,11727,"151,27,22,85"
13731,11729,"102,51,51"
13732,11731,"176,21"
13733,11732,"258,22,69,16,138"
13734,11733,"55,41,26,26"
13735,11739,"5,66"
13736,11740,"7,7,7,113,89"
13737,11741,"233,68"
13738,11742,"20,138,194"
13739,11743,260
13740,11744,21
13741,11745,"182,135"
13742,11746,284
13743,11747,"2,2,17,274,148"
13744,11748,216
13745,11749,"9,49,9,39,80,42,39,37,37,167"
13746,11751,"10,153,275,110,35"
13747,11752,"176,133,52,292"
13748,3561,163
13749,11754,"3,215,20,228"
13750,3563,"78,232"
13751,11756,"3,106,20"
13752,11757,"138,3,110,157"
13753,11758,"10,46"
13754,11759,"3,19,19"
13755,11760,238
13756,11761,24
13757,11764,175
13758,11765,66
13759,11768,"67,266,141"
13760,11769,"226,13,185,185,185,35,18,226,21,16"
13761,11771,"158,167"
13762,11773,"49,182,285,114"
13763,11774,"51,51,77,18,18,46,46"
13764,11775,"4,4,53,53,3"
13765,11776,"45,22,89,145"
13766,11777,"290,206"
13767,11778,"269,47,110,3,3,146,38,38,38"
13768,11780,"19,19,19,260,3"
13769,11781,"2,25,5,5,14,239,65,65,8,8"
13770,7686,"14,14,14"
13771,11784,"45,9,49,206,9,206,134,46,206,147"
13772,11785,"5,53"
13773,11788,"79,22,62,9,45,9,22,9,266,45"
13774,11789,"14,78"
13775,11790,"230,230,230,80,215,215,241,267"
13776,11791,85
13777,11794,"51,51,10"
13778,11796,174
13779,11799,"298,298"
13780,11800,"131,297,176,171,171,171"
13781,11802,"217,16"
13782,11803,"3,237,237"
13783,11804,"14,110,78,79,41,14,78,225,3,131"
13784,11805,266
13785,11811,"50,278,278"
13786,11813,"2,61"
13787,7718,"13,67"
13788,11815,176
13789,11816,"67,67,17,17"
13790,11817,262
13791,11818,275
13792,11819,"129,138"
13793,11820,"7,7"
13794,11821,"52,193,48,292,79"
13795,11822,"252,100"
13796,11823,"25,292,74"
13797,11824,2
13798,11825,8
13799,11826,"101,101,22,2,150,150,38,38,38,10"
13800,11827,"25,25,197,274,95,93,78"
13801,11832,123
13802,11834,"175,175,168,78,210,43,57,41"
13803,11835,"183,183,225,23,23"
13804,11837,"102,281"
13805,11838,"46,33,75,75,118,241,241"
13806,11840,"39,43,43,9,174,174"
13807,11843,"206,148"
13808,11844,"20,20"
13809,11846,"151,242,242"
13810,11850,"43,119,119,119,206"
13811,11851,"24,108,100,197,30"
13812,11852,"141,8,27,27,27"
13813,11854,"276,266,7,7"
13814,11855,140
13815,11856,282
13816,11857,"95,266"
13817,11858,78
13818,11859,"98,138,14,14"
13819,11860,"76,27,27"
13820,11865,20
13821,11867,"167,78"
13822,11868,"17,17,17"
13823,11871,"150,138"
13824,11872,"283,283,78,46"
13825,11873,"14,21,98,207"
13826,11874,"18,88,8"
13827,11875,"185,192,212"
13828,11876,"218,218,185,48,57,151"
13829,11877,"283,18"
13830,11879,25
13831,11880,134
13832,11881,"90,27,5"
13833,11882,"165,4,4,232"
13834,11883,8
13835,11884,"156,156"
13836,11886,"53,53"
13837,11887,"4,4,4,92,92,93,93"
13838,11888,"283,61,46,46,143,81,203"
13839,11889,"129,129,26,26"
13840,7794,"102,262,3"
13841,11891,"239,239,217"
13842,3701,3
13843,11894,"192,41"
13844,3703,"78,78,61,61,287,96,96,57,57"
13845,11896,"100,197,197,56,154,4"
13846,11901,"229,16"
13847,7806,88
13848,11904,"56,21,134,179,1,1,1"
13849,11906,"206,93"
13850,11907,"276,93,290,69,154,69,69,276,25,275"
13851,11908,114
13852,11910,"29,29,29,21,21,21,211,211"
13853,11911,"255,102,25,225"
13854,11912,"284,77,207"
13855,11913,"10,163,2,13,152,51,67,103,248"
13856,11914,65
13857,11916,"78,151,89"
13858,11917,"6,252,2"
13859,11918,"122,150,21"
13860,11920,"46,258"
13861,11921,"20,20,20,295,222,255,255,255"
13862,11922,18
13863,11923,"20,20,20"
13864,11924,"114,154,92,92"
13865,11925,"43,195,80,9,39,80,39,195,49,283"
13866,11926,"138,266"
13867,11928,"258,3,3,202,25"
13868,11929,"39,8,89,37,37,103,103,95"
13869,3739,27
13870,11932,"242,242,242"
13871,11934,"10,10,238"
13872,11935,"239,239,239"
13873,11936,95
13874,11937,"285,285"
13875,11939,"127,48,69"
13876,11940,"46,267,53,102,192,65"
13877,11941,"252,228,22"
13878,11942,"141,238,14"
13879,11943,"221,154,45,260"
13880,11944,"274,274,258,103,103,45"
13881,3754,"9,295,295,295"
13882,7851,"107,171,135,3,3,79,149"
13883,11948,262
13884,11950,85
13885,11951,"235,235"
13886,11952,"292,52,25,25"
13887,11954,8
13888,11955,"80,49,56,235,13,17,95,13,13,179"
13889,11956,248
13890,11957,"1,1,1,68"
13891,11958,"136,173"
13892,11960,"5,5,5"
13893,11961,184
13894,11962,"22,18,3"
13895,11964,85
13896,11965,241
13897,11966,"202,25,10,282"
13898,11967,"7,167,3,3,136,77,7,156,7,89"
13899,11968,"228,90"
13900,11969,"37,37,275"
13901,11970,"154,12,12,12,192,276"
13902,11971,259
13903,11973,"211,218,228,78,7,148,8"
13904,11974,"21,173"
13905,11975,"225,70,23,210,210,244,216"
13906,11976,"7,7,7,78"
13907,11977,"99,185,185,52,206"
13908,11979,"149,154,171"
13909,11980,"22,22"
13910,11981,"163,103,103,187,187"
13911,11982,"114,114,115,2"
13912,11983,206
13913,11986,"192,136,136,161,34,276,212,146,150"
13914,11987,"189,106"
13915,11988,"102,173,3,210,210,10,10,10,282,9"
13916,11991,"152,228"
13917,11992,"141,120,120,67,14,7,7,1,1,138"
13918,11993,102
13919,11994,154
13920,11995,"8,8,141"
13921,11996,"22,97,275,266"
13922,11997,"50,50,50,191,297,220"
13923,11998,"134,57,162,22,201,183,95"
13924,12000,"31,31,70,18,18,18,235,235"
13925,12001,"25,76,76"
13926,12002,"27,27,27"
13927,12004,"282,282,51,14"
13928,12005,"219,175"
13929,12006,"114,153,141,3,144"
13930,12007,242
13931,12009,"90,93,21"
13932,12010,"129,265,265,265,262,283,66"
13933,12011,"21,93,206,90,43,206,220,93,206,43"
13934,12012,"154,68,68"
13935,12013,180
13936,12014,"18,106"
13937,12016,"258,275,27,115"
13938,12017,"298,221,43"
13939,12018,292
13940,12019,131
13941,12020,"243,223,145"
13942,12022,"115,5,3,145,243,134,79,161"
13943,12023,129
13944,12024,"183,7"
13945,12025,"8,78"
13946,12027,"78,4,4,16,16"
13947,12030,68
13948,12031,"136,154,56,56,16"
13949,12032,"102,279,279,279"
13950,12035,74
13951,12036,127
13952,12039,57
13953,12040,"18,189,71"
13954,12041,106
13955,12042,"43,43"
13956,12043,"211,211,211,5,5,122,122,122"
13957,12044,"281,51,67,67,176,249,249,25"
13958,12046,"7,7,7"
13959,12049,22
13960,12050,"17,138,110,110"
13961,12051,"35,35,35"
13962,12052,"138,78,88,88"
13963,12053,202
13964,12054,"78,78,283"
13965,12055,"28,28,211,151,93,228,13,235,241"
13966,12056,"281,66"
13967,12057,"35,35,35"
13968,12058,10
13969,12061,"57,57,167"
13970,12064,"270,270,284"
13971,12065,"88,129"
13972,12066,135
13973,12067,"21,233,250,284,78,185"
13974,3876,"229,52,52"
13975,12069,"14,13,13"
13976,12072,"136,21"
13977,12073,154
13978,12074,"83,83,83"
13979,12075,"206,21,275,106"
13980,12076,"46,22,51,265,176"
13981,12078,"226,13,20,261,48,226,234,20,264,226"
13982,12079,"291,151,16,16,16,268,144"
13983,12080,"138,20,222,19,148,266,171"
13984,12081,"226,163,163"
13985,12082,"129,81,17,17"
13986,12083,"118,118,19,19,19"
13987,12086,"13,22"
13988,12087,"149,182"
13989,12088,"162,266,30,93,93,93"
13990,12089,177
13991,12090,"31,18"
13992,12095,"79,225"
13993,12097,"5,16"
13994,12098,3
13995,12099,161
13996,12101,164
13997,12102,95
13998,12103,"223,223"
13999,12104,247
14000,12106,"135,171,83"
14001,12107,"211,79,143,98,46,46,210"
14002,12108,78
14003,12109,260
14004,12112,"124,182,182,182,81,92,92"
14005,12113,"117,117,229,139,139,189,189"
14006,12114,"266,266,266,225,165"
14007,12115,"18,22"
14008,12116,"212,183,215,290"
14009,12117,"53,232,5,5"
14010,12118,"3,3"
14011,12119,"14,14"
14012,12120,66
14013,12121,"165,18,18,217"
14014,12123,"141,16,16,93,299,21,129,7"
14015,12124,"222,175,125,125"
14016,12125,"221,150,150,7,7,7,114,114"
14017,12126,154
14018,12128,162
14019,12129,"183,193"
14020,12130,"158,5"
14021,12131,90
14022,12132,14
14023,12133,"14,158,203"
14024,12134,"3,192"
14025,12135,"8,8"
14026,12136,"9,9,35,35,35,171,171,115"
14027,12137,13
14028,11581,142
14029,12139,"38,38,38"
14030,12141,287
14031,8047,228
14032,12144,"206,299,106"
14033,12145,"5,149,174"
14034,12147,"14,197,44,44,221"
14035,8052,"67,129,124,124,124,138,138,138,18,18"
14036,12151,"5,62,123"
14037,3960,193
14038,12154,"78,67,228"
14039,12156,46
14040,12157,"174,276"
14041,12158,"26,61,57"
14042,8069,"18,18,18,22,22"
14043,12166,"225,115,298,21"
14044,3975,"80,80,262"
14045,12170,"7,7,7"
14046,12173,124
14047,12174,"20,20,20"
14048,12175,"77,85,85"
14049,3984,171
14050,8086,"214,5"
14051,4016,"23,23,23"
14052,8115,176
14053,6132,"254,254,254,16,237,237,57,3,43,278"
14054,8117,"228,116,176,9,9,9,180"
14055,4023,"276,47,116,234,212"
14056,8124,"200,200,300,300,93,93,93"
14057,11596,"127,127"
14058,4045,"77,81,135,91,91"
14059,4053,3
14060,7774,91
14061,678,"83,83"
14062,3410,232
14063,4082,"77,77,65,65,2"
14064,4083,"164,164,164,19,19,19,8,8,110"
14065,12289,"150,13"
14066,12290,83
14067,12291,"43,43,51,66,66"
14068,12292,"21,20"
14069,12293,"186,34,50,98,86"
14070,12294,"94,46"
14071,7,"197,197,145,95"
14072,10250,"115,69,225"
14073,12300,228
14074,12301,"242,45,196"
14075,12302,45
14076,12303,296
14077,12311,85
14078,12312,"182,201"
14079,12313,22
14080,12314,"176,241"
14081,12315,"12,24"
14082,3248,"56,17"
14083,12317,"39,266,80,210,274"
14084,12318,"52,85,158,236"
14085,12319,"13,43,43,245"
14086,12320,"9,37,22"
14087,9250,70
14088,12295,16
14089,39,"9,39,49,49,12,12"
14090,12328,46
14091,12329,"292,43,43"
14092,12332,189
14093,45,98
14094,12334,"50,9,39,39,46"
14095,12337,"140,140,210,283,51,10"
14096,12338,"85,134,10,14,22"
14097,12339,"151,113,219,134,250"
14098,12340,14
14099,2101,142
14100,12342,"162,78,78,8,289,150"
14101,55,"131,131,131"
14102,12298,"22,138,163,114"
14103,5177,3
14104,12346,"147,56,56"
14105,3936,"142,142,95,98"
14106,12353,"180,180,180"
14107,12355,127
14108,1092,196
14109,70,"280,280,22,2,149,149,265,265,168"
14110,12359,81
14111,12362,206
14112,12363,"16,78,197,85"
14113,12364,"22,3,3,121"
14114,12366,162
14115,82,"102,136"
14116,6227,114
14117,12373,62
14118,12375,"122,122,122"
14119,9307,"13,158"
14120,92,1
14121,2142,"187,187,275"
14122,12383,"7,7,7"
14123,12385,"178,178,161"
14124,12389,"22,69,151"
14125,12390,"63,63,176,176"
14126,9319,"78,237,237,19"
14127,11368,52
14128,3177,264
14129,12396,"7,7,7,155,155"
14130,12397,"8,199,159,159"
14131,12398,"90,274,4,4,3,81"
14132,112,"230,45,45,8,90,71,2,56,56,258"
14133,12401,"103,175"
14134,5235,"49,107,80,9,9,37"
14135,7284,"22,18"
14136,120,"72,93,93"
14137,12410,138
14138,12411,"7,7,218"
14139,12412,125
14140,12413,"5,101,103"
14141,2177,"201,279"
14142,139,79
14143,2189,"103,297"
14144,2190,180
14145,162,18
14146,12316,"232,300"
14147,961,"79,135,135,135"
14148,2214,16
14149,712,3
14150,8393,"116,20,20"
14151,2420,48
14152,12276,"79,13"
14153,12321,10
14154,6340,"216,2,295"
14155,12322,"3,3,9,9,9,1,1"
14156,1571,"149,149,149,77,171"
14157,2255,"114,114"
14158,12324,"185,185,185"
14159,213,8
